product_title,product_description,product_final_pricing,product_rating,seller_name,main_image_url
"Philips Norelco Multigroom 5000, MG5750/49","All-in-one trimmer for face, head and body styling: 18 pieces for all your trimming needs: a metal trimmer, a detail metal trimmer, a nose and ear trimmer, an extra-wide hair trimmer, 6 hair trimming guards, 3 beard trimming guards, 2 stubble trimming guards, 2 body trimming guards, a storage bag and a cleaning brush. Enjoy maximum precision with DualCut technology, which includes 2x more blades. The steel blades lightly brush against one another - sharpening themselves as they work. This results in blades that are sharp as day 1 after 3 years of use. Powerful lithium battery delivering 3 hours of cordless run time. Or use while plugged in for continuous use. To deliver maximum torque and power, the trimmer includes a full-metal motor and a drive train that's been reinforced with tempered steel. Our unique cutting guards are reinforced with ultra-strong fiberglass material to prevent bending and buckling, ensuring an even trim every time.",39.96,,Sold & Shipped by Newegg,
Philips Norelco OneBlade Replacement Blade 2 Pack,"Two blades last up to 8 months*. (*For best shaving experience. Based on 2 full shaves per week. Actual results may vary.) Trims, edges, and shaves any length of hair Glide coating and rounded tips protect your skin; not too close for a comfortable shave Use dry or wet with foam, even in the shower Powers through even the longest hair",24.96,,Sold & Shipped by Newegg,https://c1.neweggimages.com/ProductImage/A1CZ_1_201905311825134725.jpg
"Philips Norelco Replacement Head for Series 6000 Shavers, SH60/72",Replacement blades for Philips Norelco Series 6000 4.5 million hairs on your face are cut by your shaver head within one year Replace the shaver heads every 12 months and get back peak performance Blades raise then cut long and short hairs for a fast shave Super Lift & Cut Action lifts hairs to cut comfortably close,44.96,,Sold & Shipped by Newegg,https://c1.neweggimages.com/ProductImage/A19P_1_201905031672944292.jpg
Details about  Wahl 5 Star Magic Clip 8148 Professional Cord / Cordless Fade Hair Clipper Cut,Wet/Dry Pop-Up Trimmer Washable,85.99,46 Ratings (74% Positive in the last 12 months),Earth radius,https://c1.neweggimages.com/ProductImage/A47D_130748952606744628kHQuy9f6Uz.jpg
BaByliss PRO FOILFX02 Cordless Metal SILVER Double Foil Shaver FXFS2S-SILVER,,99.24,92 Ratings (65% Positive in the last 12 months),IPC Store,https://c1.neweggimages.com/ProductImage/AB2GD210303Y0SR5.jpg
Philips Norelco S9502/83 Shaver 9400,"With up to 150,000 cutting actions per minute, the Dual SteelPrecision blades shave exceptionally close. The intelligent sensor reads facial hair density 500 times per second and auto-adapts cutting power for an effortless and gentle shave. Shaving heads are surrounded with ComfortGlide rings, a special protective coating with skin gliding properties, to shield your face from irritation. Get a convenient dry shave or a more refreshing wet shave with gel or foam - even in the shower.",159.96,,Sold & Shipped by Newegg,
Andis 74100 GTX - EVO Cordless Li Trimmer With Charging Stand,"Lithium-ion battery delivers over 100 minutes of run time; charges in one hour Powerful high-speed motor featuring constant speed technology, won't drag or stall Powerful high-speed motor featuring constant speed technology, won't drag or stall Cord/cordless operation with premium charging stand; 120-240 Volt for WORLDWIDE USE Blade position enhances visibility for precision detailing; Custom gold blade with corrosion resistant coating",161.99, Top Rated 21 Ratings (90% Positive in the last 12 months),Teds Electronics,https://c1.neweggimages.com/ProductImage/AB2GD22031016OPK3EE.jpg
"Men Hair Clippers, Professional Outliner Hair Trimmer Cordless, Mens Beard Trimmer, Wireless Hair Cutting Kit for Barbers, USB Rechargeable, Black and Gold (Black)","?Titanium&Ceramic Blades?Hair Clippers used Titanium and Ceramic blade that provides ultimate and safe beard/hair cutting experience. Even cutting the thickest hair won’t pull any hair or hurt your skin.Safety Sharp not stuck hair without slowing down or clogging. ?More Accurate Haircut?Comes with 4 limit combs, 1.5mm, 3mm, 6mm, 9mm. you can choose between 0.5mm and 9mm in length.Trim your hair nicely.letting you trim hair to the length you want or get creative with styling. ?Ergonomically Designed ?Ergonomic slim body design makes it very easy to handle with, perfect for you to take with on travel or on a business trip. It can maximize user comfort for easy handling and make it safer and more convenient. ?Cordless Rechargeable?Unique hair clipper is designed with corded/cordless charger ways, equipped with convenient taper lever for easy cutting hair. ?Package Contents?Our packing includes 1 x Hair Trimmer (Battery included), 1 USB Cable Universal USB Cable(Adapter NOT Included), 1 Cl",15.0,1 Ratings (100% Positive in the last 12 months),RAINBEAN,https://c1.neweggimages.com/ProductImage/B225S210907B6BDB.jpg
"Remington MB4700 Cord / Cordless Smart Beard Trimmer, Waterproof/ Fully Washable",: . . |Smart Beard Trimmer |Digital Touch Screen |Precision Metal Comb |175 Length Settings |100% Waterproof / Fully Washable . - Easy Cleaning &amp; Maintenance |Motorized Comb . - Up to 175 Length Settings with 0.1mm Increments Displayed On Digital Touch Screen |Turbo Mode |50 Mins Runtime |Cord / Cordless Operation |Trimming Range: 0.4 to 18mm |Number Of Combs: 1 |Wake Up Feature |Digital Battery Indicator |Auto Turbo . - Senses &amp; Adapts Cutting Speed For Your Beard |Memory Settings . - Stores Previous Trimming Lengths |Charging Indicator . .,74.94,26 Ratings (85% Positive in the last 12 months),iSave,https://c1.neweggimages.com/ProductImage/A4AW_1_20200128772176553.jpg
Panasonic ER389K Beard/Moustache Trimmer with Built-in AC plug,Panasonic ER389K Beard/Moustache Trimmer with Built-in AC plug,31.43,98 Ratings (87% Positive in the last 12 months),6Ave,https://c1.neweggimages.com/ProductImage/A36Z_131733845884240363JihtxdtRjM.jpg
Philips Norelco CC12/52 Quick Clean Pod Cartridge,"Exclusive hygienic formula and multi-grid filter eliminate cut hair effectively and leave your shaver 10 times cleaner versus using water alone. Active lubricants protect your shaving heads from friction and wear, keeping your shaver performing at its best for longer. Completely alcohol-free, skin-friendly cleaning fluid is designed to offer protection from skin irritation. Fresh fragrance for a clean-feeling shave Each cleaning cartridge is effective for about 30 cleaning cycles and up to three months.",11.96,,Sold & Shipped by Newegg,
Wahl 5 Star Limited Edition Magic Clip Black & Gold Clipper,Stagger Tooth Crunch Blade technology Lithium Ion Battery 90 minutes operating time 120 minutes charging time Clipper attachment combs Perfect for fades and blending Perfect for thicker hair types,70.99,46 Ratings (74% Positive in the last 12 months),Earth radius,https://c1.neweggimages.com/ProductImage/AKE2S201025BrmQp.jpg
"5 Core 6-in-1 Head Shaver for Bald Men, 6 Electric Razor for Men, Cordless Wet & Dry USB Rechargeable Rotary Shavers Waterproof, Anti-Pinch, LED Display, Hair, Nose, Beard Trimmers (Gold) SHV 6 G","MULTIFUNCTIONAL GROOMING KIT- 6-in-1 multifunctional electric razor for men has 6 usable heads: rotary shaver, hair clipper, grooming clean-up brushes, nose/ear hair trimmer, beard trimmer. The Head Shaver For bald men is a powerful grooming kit that will meet ones all daily needs.,FAST & EFFECTIVE PRECISION SHAVING HEADS- The electric shavers for men uses Upgraded Version 6 Floating Heads Shavers, precision double-blade, and the premium quality motor for men which has an ergonomic arc and offer a better hand grip feeling. This beard trimmer has a 6D rotary floating head and automatically adapts to the contours of the face, neck, and even the jaw, and provides a comfortable. Rounded edges move smoothly over skin for a protective shave.",27.82,,5 CORE,https://c1.neweggimages.com/ProductImage/BFJ5S2210060XEZE748.jpg
BaByliss PRO FX870G Cordless Clipper Lithium-Ion Adjustable Gold,,146.39,92 Ratings (65% Positive in the last 12 months),IPC Store,https://c1.neweggimages.com/ProductImage/AB2GD201221JPO4D.jpg
"URBANER Premium Ear and Nose Hair Electric Trimmer/Shaver/Clipper for Men, Professional, Waterproof, Washable, Cordless, Portable, Small grooming tool, MB-061","SAFE & SMOOTH SHAVING - The three-dimensional circular blades can precisely remove the hairs without painful and unpleasant pulling, providing a safe and smooth shaving. WATERPROOF & EASY CLEANING - This electric trimmer is totally waterproof. That is to say, you can trim up in the shower if that's your style. Plus, it's incredibly easy to clean. ERGONOMICAL DESIGN - The Clipper features comfortable and easy grip. The anti-slip and streamlined design of the handle will make your grooming more effectively with pleasure. SHARP & DURABLE - Made with high-carbon steel blade from Japan, the trimmer is durable, lightweight and sharp and can help you achieving faster and more professional trimming result at home. CORDLESS & BATTERY POWERED - With the cordless design, you can use the trimmer more conveniently at anytime and anywhere without the annoying cord. Simply put in one AA battery and play!",34.99,,URBANER,https://c1.neweggimages.com/ProductImage/AZAXS210531aJOV4.jpg
"URBANER Facial Hair Grooming kit for Men, Professional beard/Ear&Nose hair/Eyebrow Clipper/Trimmer/Shaver/Razor, Waterproof, Cordless, Compact, MB-980","ALL-IN-ONE SET- This kit comes with 3 types of trimmer head to meet your different needs in just one device. Dad, husband and boyfriends will love this intinate gift set for any occasion! CORDLESS & CONVENIENT - With the cordless design, you can use the trimmer more conveniently at anytime and anywhere without the annlying cord. Simply put in one AA battery and play! WATERPROOF - Thisgrooming tool is totally waterproof. That is to say, you can trim up in the shower if that's your style. Plus, it's incredibly easy to clean. SAFE & DURABLE - Made with high-carbon steel blade from Japan, the clipper ensures the safety of your grooming routine without any risk of scratching or hurting your skin. POWERFUL & EFFECTIVE MOTOR - Our product is manufactured by renowned Japanese motor company, ensuring the quality and pleasant hair trimming experience.",28.9,,URBANER,https://c1.neweggimages.com/ProductImage/AZAXS210531gaIk6.jpg
BaByliss Black FX Skeleton Exposed T-Blade Outlining Cordless Trimmer FX787BN,Lithium Ion Battery Ferrari Designed Engine Ferrari Designed Engine,119.99, Top Rated 21 Ratings (90% Positive in the last 12 months)  Sales,Teds Electronics,https://c1.neweggimages.com/ProductImage/V150D210428VA2DE.jpg
BaByliss PRO GOLD FX Skeleton Exposed T-Blade Outlining Cordless Trimmer FX787G,High-torque brushless Ferrari-designed engine High-torque brushless Ferrari-designed engine DLC/Titanium 2.0 mm Deep-tooth adjustable zero-gap T-blade (zero-gap tool included),163.99, Sales  Top Rated  Sales,IPC Store,https://c1.neweggimages.com/ProductImage/V150D210415ZJTS2.jpg
BaByliss PRO  FOILFX02  Cordless Metal ROSE GOLD Double Foil Shaver FXFS2RG-ROSE GOLD,,89.99, Sales,IPC Store,https://c1.neweggimages.com/ProductImage/AB2GD200903SG6GO.jpg
"Philips Norelco Multigroom Series 9000 All-In-One 25-Piece Trimmer, MG7770/49","25-piece grooming kit for trimming head, face and body hair DualCut technology offers self-sharpening blades that never break, dull or rust Cutting guards reinforced with ultra-strong fiberglass to prevent bending or buckling Useable while charging and easy to clean, no blade oil needed Powerful lithium-ion battery delivers up to 6 hours of run time per charge",89.96,,Sold & Shipped by Newegg,https://c1.neweggimages.com/ProductImage/0E9-0075-00060-S03.jpg
"Philips Norelco S9985/84 9500 Rechargeable Wet & Dry Electric Shaver with Quick Clean, Travel Case, Pop up Trimmer","The Dual SteelPrecision self-sharpening blades make up to 150,000 cutting actions per minute, requiring less strokes and resulting in reduced skin irritation. Powered by AI, the new Philips Shaver Series 9000 delivers personalized skin comfort and superior closeness even on a five-day beard. The Philips Shaver Series 9000's Protective SkinGlide coating reduces friction on skin by 25%,  minimizing skin irritation A powerful Lithium-ion battery gives you up to 60 minutes of cordless shaving on a one-hour charge. Do a quick charge for 5 minutes and you’ll have enough power for one shave.",239.96,,Sold & Shipped by Newegg,
"URBANER Men's Gift Set | Electric Shaver + Nose Hair Trimmer Clippers | Made with Japanese High-carbon Steel Blades, MB-970","GREAT GIFT FOR HIM - This kit includes a beard shaver + a nose & ear hair trimmer to meet your different needs. Dad, husband and boyfriends will love this intinate gift set for any occasion! CORDLESS & BATTERY POWERED - With the cordless design, you can use this portable trimmer more conveniently at anytime anywhere without the annoying cord. Definitely travel essential! GROOMING MADE EASILY - The design of the clippers are stylish and compact. They also feature comfortable and easy grip, making your shaving routine more easily and effectively. SAFE & DURABLE - Made with high-carbon, three-dimensional circular steel blade from Japan, the trimmers ensure the safety and quality and can achieve faster and more professional grooming result. POWERFUL & EFFECTIVE MOTOR - Our product is manufactured by renowned Japanese motor company, ensuring the quality and pleasant hair trimming experience.",38.4,,URBANER,https://c1.neweggimages.com/ProductImage/AZAXS210531PFz8z.jpg
